# Haus Kauf from immoscout24.de on 2015-08-09-17-49
ID,Adresse,Bilder,Features,Grundgriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
83219995,"Seevorstadt-Ost, Dresden",9,[Provisionsfrei*],False,435 m²,Haus,,297.569 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Genießen Sie den Feierabend auf Ihrer Terrasse!!!,"172,84 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
83220018,"Seevorstadt-Ost, Dresden",10,[Provisionsfrei*],False,435 m²,Haus,,315.819 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,"Mein Grundstück, Mein Haus, Mein Leben!!!","225,85 m²",4,False,5ad3679d-09a5-3669-aff3-54a349317b77
83220032,"Seevorstadt-Ost, Dresden",10,[Provisionsfrei*],False,435 m²,Haus,,258.389 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Warum zahlen Sie eigentlich noch Miete!!!,"135,45 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220050,"Seevorstadt-Ost, Dresden",11,[Provisionsfrei*],False,435 m²,Haus,,251.269 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,"Hier können Sie Leben, Grillen, Entspannen, Feiern!!!!","120,36 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220065,"Seevorstadt-Ost, Dresden",9,[Provisionsfrei*],False,435 m²,Haus,,255.539 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Genießen Sie Ihren Feierabend auf der Terrasse!!!!,"115,41 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220076,"Weixdorf, Dresden",9,[Provisionsfrei*],False,346 m²,Haus,,205.079 €,,,Kauf,01108,Dresden,Weixdorf,Exklusives Wohngefühl werden Sie hier finden!!!!,"144,41 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220759,"Gorbitz-Süd, Dresden",4,[Provisionsfrei*],False,400 m²,Haus,,181.999 €,,,Kauf,01169,Dresden,Gorbitz-Süd,"Mein Grundstück, Mein Haus, Mein Leben!!!","164,76 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220774,"Gorbitz-Süd, Dresden",3,[Provisionsfrei*],False,400 m²,Haus,,195.999 €,,,Kauf,01169,Dresden,Gorbitz-Süd,Miete zahlen ?  Nicht mit mir!,"184,23 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83220957,"Weixdorf, Dresden",10,[Provisionsfrei*],False,780 m²,Haus,,230.079 €,,,Kauf,01108,Dresden,Weixdorf,Ihr Haus in Weixdorf!!!,"144,49 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83221012,"Weixdorf, Dresden",11,[Provisionsfrei*],False,780 m²,Haus,,228.939 €,,,Kauf,01108,Dresden,Weixdorf,Bauen Sie Ihr Haus bevor die Zinsen steigen!!!!,"143,67 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83235599,"Moritzstraße 12, Langebrück/Schönborn, Dresden",11,[],False,1.040 m²,Haus,,550.000 €,51.12376,13.84193,Kauf,01465,Dresden,Langebrück/Schönborn,Sie suchen das Besondere? - In ruhiger und grüner Lage mit Ausbaureserve!,306 m²,14,False,06ca4433-b565-3d14-8b8d-c58ae49266da
83262766,"Plauen, Dresden",10,[],False,1.440 m²,Haus,,1.250.000 €,,,Kauf,01187,Dresden,Plauen,Denkmalgeschützte Villa in bevorzugter Wohnlage,473 m²,10,False,1452f281-5fb7-3aa3-959c-d2e8b16607c5
83301874,"Lockwitz, Dresden",26,[],True,502 m²,Haus,,429.900 €,,,Kauf,01257,Dresden,Lockwitz,Hier kommt Freude auf - Ausstattung vom Allerfeinsten!,"120,24 m²",5,False,82c3628e-77d5-3ea1-8758-4119639df00d
83310107,"Bühlau/Weißer Hirsch, Dresden",8,[Provisionsfrei*],False,0 m²,Haus,,366.709 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,Traumhaus wartet auf Familie !,"125,94 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83310248,"Lockwitz, Dresden",11,[Provisionsfrei*],False,500 m²,Haus,,270.939 €,,,Kauf,01257,Dresden,Lockwitz,Miete ade - für immer mit Allkauf- Haus !,"137,01 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83310275,"Gorbitz-Nord/Neu-Omsewitz, Dresden",9,[Provisionsfrei*],False,400 m²,Haus,,269.079 €,,,Kauf,01169,Dresden,Gorbitz-Nord/Neu-Omsewitz,Wenn nicht jetzt - wann dann?,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83310295,"Coschütz/Gittersee, Dresden",10,[Provisionsfrei*],False,609 m²,Haus,,244.859 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Traumhaus in Dresden wartet auf Familie !,"148,67 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83315344,"Löbtau-Süd, Dresden",17,[],True,150 m²,Haus,,299.900 €,,,Kauf,01159,Dresden,Löbtau-Süd,Unikat mit Terrasse und Garten im Grünen!,115 m²,4,False,6d881e1c-6123-32a1-9441-f6d317ddd652
83318451,"Bühlau/Weißer Hirsch, Dresden",18,[],True,1.433 m²,Haus,,973.410 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,**Exclusive Stadtvilla in idyllischer Lage mit traumhaften Aussichten**,"274,2 m²",6,False,e62a1ef2-ebed-311a-a257-7efd53ce7d24
83320108,"Pieschen-Süd, Dresden",10,[],False,240 m²,Haus,,395.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,DHH Nähe Ballhaus Watzke!,140 m²,5,False,f086b359-4b7d-3315-984e-936f357868be
83340661,"Weixdorf, Dresden",10,[Provisionsfrei*],False,650 m²,Haus,,243.079 €,,,Kauf,01108,Dresden,Weixdorf,Nicht anschauen - wenn Sie weiter Miete zahlen wollen ,"144,49 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83341205,"Mickten, Dresden",11,[Provisionsfrei*],False,1.100 m²,Haus,,302.939 €,,,Kauf,01139,Dresden,Mickten,Unser Traum wird wahr!,"144,22 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
83341208,"Mickten, Dresden",10,[Provisionsfrei*],False,1.100 m²,Haus,,292.999 €,,,Kauf,01139,Dresden,Mickten,Wie wäre es mit unserer Sommeraktion?,134 m²,4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
83342096,"Gönnsdorf/Pappritz, Dresden",16,[],False,427 m²,Haus,,335.000 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,Willkommen in Dresden Pappritz - Ihr neues Zuhause,110 m²,4,False,9d0f78dd-8b0e-301c-af7e-106efe10f68c
83342501,"Innere Altstadt, Dresden",3,[Provisionsfrei*],False,245 m²,Haus,,365.000 €,,,Kauf,01067,Dresden,Innere Altstadt,*Top Angebot! Neubau Reihenhäuser! Bannewitz!*,139 m²,"5,5",False,6f8b4df7-e57f-3e11-bdde-6c803163ab2a
83355497,"Seevorstadt-Ost, Dresden",9,[],False,437 m²,Haus,,249.900 €,,,Kauf,01259,Dresden,Seevorstadt-Ost,Bungalow in der Stadt - WOHNEN AUF EINER EBENE,120 m²,4,False,cfb3c7a3-5af8-3a1c-a1bb-837cbd6304a8
83363929,"Tolkewitz/Seidnitz-Nord, Dresden",7,[],True,266 m²,Haus,,311.500 €,,,Kauf,01277,Dresden,Tolkewitz/Seidnitz-Nord,Ruhig Lage in Zentrumsnähe - wohnen im grünen Dresden!,"123,73 m²",5,False,840b653a-b202-33db-826a-c463692bc9dc
83373309,"Hellerau/Wilschdorf, Dresden",12,[Provisionsfrei*],True,608 m²,Haus,,"413.868,60 €",,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Wohnen unmittelbar am Gartenstadtzentrum in einer ruhigen Nebenstraße (KfW-Effizienzhaus 70),143 m²,4,False,896c4f53-4366-3489-9a12-121b332993d8
83382305,"Langebrück/Schönborn, Dresden",12,[],True,200 m²,Haus,,259.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,Eigenheim mit großem Garten in Dresden,"179,27 m²",9,False,d4ddbd00-633e-300f-bd31-14b9fc3434e4
83384112,"Dohnaer Straße 47, Strehlen, Dresden",8,[],True,860 m²,Haus,,790.000 €,51.02231,13.7682,Kauf,01219,Dresden,Strehlen,Mehrfamilienhaus: Schöne Stadtvilla im Gründerzeitstil,"544,02 m²",16,False,14b47d0c-40a3-363f-b6a5-3eac425a190e
83385047,"Pieschen-Süd, Dresden",10,[],False,500 m²,Haus,,790.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,Haus für 2 Familien Nähe Ballhaus Watzke!,280 m²,10,False,f086b359-4b7d-3315-984e-936f357868be
83386739,"Bühlau/Weißer Hirsch, Dresden",1,[],False,885 m²,Haus,,2.050.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,***Richert & Co. - Villa mit Grundstück in Spitzenlage von Dresden***,420 m²,12,False,4db2b67f-4b34-38da-b795-f553bed2a6fb
83390206,"Laubegast, Dresden",15,[Provisionsfrei*],True,647 m²,Haus,,494.000 €,,,Kauf,01279,Dresden,Laubegast,Dresden-Kleinzschachwitz-Traumhaus in wunderschöner Lage mit Elbnähe,133 m²,4,False,00a7e1fa-30ef-37f6-9d18-5c1c670260df
83427538,"Gönnsdorf/Pappritz, Dresden",30,[Provisionsfrei*],True,399 m²,Haus,,430.000 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,"***Sie haben die Familie, wir haben das Haus für Sie!***","201,85 m²",7,False,cb9da3cb-a49d-3676-b21f-d87a6ef0e456
83430053,"Klotzsche, Dresden",9,[],True,1.900 m²,Haus,,330.000 €,,,Kauf,01109,Dresden,Klotzsche,Kleines Idyll in Klotzsche mit großem Grundstück,113 m²,4,False,03269460-a660-348e-8f91-01f8d6596cd2
83445629,"Lockwitz, Dresden",14,[],False,150 m²,Haus,,175.000 €,,,Kauf,01259,Dresden,Lockwitz,Modernes und preisgünstiges Wohnen im Reihenmittelhaus im Dresdner Osten,106 m²,"4,5",False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83446792,"Lockwitz, Dresden",10,[],False,379 m²,Haus,,289.000 €,,,Kauf,01259,Dresden,Lockwitz,"Saniertes Zinshaus im südöstlichen Dresden, Faktor 16",240 m²,10,False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83451125,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*],False,500 m²,Haus,,206.939 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Miete ade - für immer !,"137,01 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451127,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*],False,500 m²,Haus,,204.079 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Haben Sie sich so Ihr Haus vorgestellt ?,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451130,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*],False,500 m²,Haus,,208.859 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Schlagen Sie jetzt zu ! Ihr neuer Allkauf-Traum in Gompitz,"152,75 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451134,"Gompitz/Altfranken, Dresden",10,[Provisionsfrei*],False,500 m²,Haus,,209.859 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Niedrigenergiehaus sucht sparsame Familie !,"148,67 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451135,"Gompitz/Altfranken, Dresden",12,[Provisionsfrei*],False,500 m²,Haus,,212.329 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Allkauf-Haus bauen, Miete sparen !","159,13 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451138,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*],False,500 m²,Haus,,198.260 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Allkauf-Traumhaus in Hammer-Lage !,"107,17 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451140,"Gompitz/Altfranken, Dresden",10,[Provisionsfrei*],False,500 m²,Haus,,220.000 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Traumhaft Wohnen in Dresden- Gompitz !,"144,49 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451146,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*],False,500 m²,Haus,,286.139 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Dresden- Gompitz, hier baut Allkauf für Sie !","263,6 m²",8,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451150,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*],False,500 m²,Haus,,225.609 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Hier ist Wohlfühlen angesagt,Wohnen in Dresden- Gompitz","163,82 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451153,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*],False,500 m²,Haus,,192.869 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Wohnen am Stadtrand von Dresden mit Allkauf-Haus !,"115,08 m²",3,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451157,"Cotta, Dresden",9,[Provisionsfrei*],False,1.000 m²,Haus,,209.079 €,,,Kauf,01157,Dresden,Cotta,Traumhaft Wohnen in Dresden-Cotta mit Allkauf-Haus !,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451167,"Weixdorf, Dresden",12,[Provisionsfrei*],False,780 m²,Haus,,247.329 €,,,Kauf,01108,Dresden,Weixdorf,Traumhaft Wohnen in Weindorf mit Allkauf-Haus !,"159,13 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83465661,"Großmannstraße 3c, Plauen, Dresden",15,[],False,1 m²,Haus,,699.500 €,51.02367,13.71155,Kauf,01187,Dresden,Plauen,MFH in ruhiger Lage am Fichtepark zu verkaufen,"383,4 m²",1,False,41238ec2-7864-36ef-a5f8-887f4dd0dd10
83466626,"Friedrichstadt, Dresden",10,[Provisionsfrei*],False,1.150 m²,Haus,,349.342 €,,,Kauf,01157,Dresden,Friedrichstadt,Schön und zentral gelegen- modernes Stadthaus für Anspruchsvolle!,"135,91 m²",4,False,5ad3679d-09a5-3669-aff3-54a349317b77
83466630,"Pieschen-Nord/Trachenberge, Dresden",9,[Provisionsfrei*],False,823 m²,Haus,,336.419 €,,,Kauf,01127,Dresden,Pieschen-Nord/Trachenberge,Zentral und doch ruhig- hier lässt es sich leben!,"204,86 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
83466633,"Klotzsche, Dresden",9,[Provisionsfrei*],False,1.049 m²,Haus,,307.869 €,,,Kauf,01109,Dresden,Klotzsche,Starkes City-Haus in toller Lage überraschend günstig!,"115,08 m²",3,False,5ad3679d-09a5-3669-aff3-54a349317b77
83466642,"Klotzsche, Dresden",10,[Provisionsfrei*],False,475 m²,Haus,,259.639 €,,,Kauf,01109,Dresden,Klotzsche,Hier spielt das Leben! Ruhig und zentral wohnen...,"114,56 m²",4,False,79bfb94d-3b18-30fd-83d2-8031f165c9cf
83466646,"Seidnitz/Dobritz, Dresden",11,[Provisionsfrei*],False,533 m²,Haus,,405.866 €,,,Kauf,01277,Dresden,Seidnitz/Dobritz,Erfüllen Sie sich Ihren Wohntraum vom Eigenheim!,"118,54 m²",4,False,79bfb94d-3b18-30fd-83d2-8031f165c9cf
83467537,"Langebrück/Schönborn, Dresden",17,[],True,720 m²,Haus,,365.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,"Großes Familienheim in ruhiger, grüner Traumlage",125 m²,7,False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83483548,"Weixdorf, Dresden",4,[],False,3.500 m²,Haus,,995.000 €,,,Kauf,01108,Dresden,Weixdorf,Im Paket: großes EFH und Gewerbepark!,500 m²,99,False,f086b359-4b7d-3315-984e-936f357868be
83483588,"Mickten, Dresden",5,[],False,270 m²,Haus,,369.000 €,,,Kauf,01139,Dresden,Mickten,Kleines Wohnensemble in historischem Dorfkern - RH in Dresden-Nord!,150 m²,5,False,f086b359-4b7d-3315-984e-936f357868be
83485454,"Sobrigauer Weg 1, Lockwitz, Dresden",21,[Provisionsfrei*],True,848 m²,Haus,,199.000 €,50.98231,13.79341,Kauf,01257,Dresden,Lockwitz,Sonniges Haus in Lockwitz mit Blick ins Grüne. --VERKAUFT--,182 m²,6,False,6bf7457c-8e01-3239-9409-986a2bee1aaf
83486000,"Leuben, Dresden",13,[Provisionsfrei*],True,450 m²,Haus,,239.500 €,,,Kauf,01259,Dresden,Leuben,Altimmo oder Neubau? Hier gibts geprüfte Sicherheit!,133 m²,4,False,6bf7457c-8e01-3239-9409-986a2bee1aaf
83489099,"Sobrigauer Weg 1, Lockwitz, Dresden",15,[Provisionsfrei*],True,848 m²,Haus,,178.211 €,50.98231,13.79341,Kauf,01257,Dresden,Lockwitz,-----VERKAUFT-----,133 m²,4,False,6bf7457c-8e01-3239-9409-986a2bee1aaf
83496284,"Blasewitz, Dresden",8,[],True,1.500 m²,Haus,,990.000 €,,,Kauf,01277,Dresden,Blasewitz,BLASEWITZ! Sehr schönes 4-Familienhaus in Elbnähe zu verkaufen!,440 m²,14,False,158983a6-e15f-3e8f-b1ec-dd5a746e9006
83499745,"Friedrichstadt, Dresden",12,[],True,260 m²,Haus,,320.309 €,,,Kauf,01159,Dresden,Friedrichstadt,+++Modern und Individuell+++ für Sie -exclusives Haus mit sonnigem Grundstück***,156 m²,5,False,e62a1ef2-ebed-311a-a257-7efd53ce7d24
83501364,"Weixdorf, Dresden",3,[Provisionsfrei*],False,900 m²,Haus,,263.999 €,,,Kauf,01108,Dresden,Weixdorf,Genießen Sie den Sommer auf Ihrer Terrasse!!!,"159,09 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501396,"Weixdorf, Dresden",4,[Provisionsfrei*],False,780 m²,Haus,,278.999 €,,,Kauf,01108,Dresden,Weixdorf,Eigentum schaffen bevor die Zinsen wieder steigen!!!,"193,17 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501410,"Cossebaude/Mobschatz/Oberwartha, Dresden",4,[Provisionsfrei*],False,654 m²,Haus,,220.999 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Genießen Sie den Feierabend auf Ihrer Terrasse ,"141,87 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501546,"Weixdorf, Dresden",4,[Provisionsfrei*],False,721 m²,Haus,,212.199 €,,,Kauf,01108,Dresden,Weixdorf,Exklusives Wohngefühl werden Sie hier finden !!!,"137,01 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501593,"Weixdorf, Dresden",4,[Provisionsfrei*],False,721 m²,Haus,,251.199 €,,,Kauf,01108,Dresden,Weixdorf,Warum zahlen Sie eigentlich noch Miete!!!!,"139,32 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501821,"Weixdorf, Dresden",11,[Provisionsfrei*],False,650 m²,Haus,,234.649 €,,,Kauf,01108,Dresden,Weixdorf,Ihr Haus in Weixdorf!!!!,"157,11 m²",5,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501834,"Coschütz/Gittersee, Dresden",11,[Provisionsfrei*],False,800 m²,Haus,,218.649 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Sie haben die Wahl: Miete zahlen oder Eigentum schaffen!!!,"157,11 m²",5,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83501919,"Cossebaude/Mobschatz/Oberwartha, Dresden",4,[Provisionsfrei*],False,476 m²,Haus,,190.179 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Ihr Haus in Zöllmen!!!!,"128,26 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83502315,"Plauen, Dresden",17,[],False,425 m²,Haus,,530.000 €,,,Kauf,01187,Dresden,Plauen,Hochkomfortabel und energieeffizient- Wohnen in Dresden-SüdvorstadtPlauen,"133,5 m²","5,5",False,4e3d08ca-2b72-3445-b0ac-0222d40079b2
83502450,"Cossebaude/Mobschatz/Oberwartha, Dresden",4,[Provisionsfrei*],False,476 m²,Haus,,193.179 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Wenn nicht jetzt...wann dann???,"159,25 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83502473,"Cossebaude/Mobschatz/Oberwartha, Dresden",4,[Provisionsfrei*],False,476 m²,Haus,,189.179 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Eigentum ist besser als Miete zahlen!!!,"148,47 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83502497,"Cotta, Dresden",4,[Provisionsfrei*],False,374 m²,Haus,,187.999 €,,,Kauf,01157,Dresden,Cotta,Warum zahlen Sie noch Miete!!!,"134,88 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83502525,"Kleinpestitz/Mockritz, Dresden",2,[],False,661 m²,Haus,,349.000 €,,,Kauf,01217,Dresden,Kleinpestitz/Mockritz,VORANKÜNDIGUNG! Doppelhaushälfte in sehr schöner Lage!,130 m²,5,False,b899949f-c4be-3be2-a742-1d4726aaa814
83502743,"Gönnsdorf/Pappritz, Dresden",4,[Provisionsfrei*],False,328 m²,Haus,,188.999 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,Ihre Kinder können hier bestens spielen!!!!,"118,54 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83502785,"Weißig, Dresden",4,[Provisionsfrei*],False,328 m²,Haus,,199.999 €,,,Kauf,01328,Dresden,Weißig,Da ist der Nachbar platt!!!!,"159,12 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83503355,"Weixdorf, Dresden",4,[Provisionsfrei*],False,721 m²,Haus,,183.199 €,,,Kauf,01108,Dresden,Weixdorf,Wohnen in seiner schönsten Form!!!,"114,56 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83503587,"Weixdorf, Dresden",4,[Provisionsfrei*],False,721 m²,Haus,,226.199 €,,,Kauf,01108,Dresden,Weixdorf,Die Mieten steigen weiter - jetzt clever sein - ab ins eigene Haus!!!,"144,49 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83503980,"Weißig, Dresden",4,[Provisionsfrei*],False,393 m²,Haus,,206.899 €,,,Kauf,01328,Dresden,Weißig,Genießen Sie hier Ihr Leben !!!,165 m²,3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83504013,"Weißig, Dresden",4,[Provisionsfrei*],False,393 m²,Haus,,200.899 €,,,Kauf,01328,Dresden,Weißig,Ihre Freunde werden staunen!!!,"144,22 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83504041,"Gorbitz-Nord/Neu-Omsewitz, Dresden",5,[Provisionsfrei*],False,661 m²,Haus,,234.999 €,,,Kauf,01169,Dresden,Gorbitz-Nord/Neu-Omsewitz,Ihr Haus in Dresden!!!!,"159,25 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83504059,"Gorbitz-Nord/Neu-Omsewitz, Dresden",4,[Provisionsfrei*],False,661 m²,Haus,,238.999 €,,,Kauf,01169,Dresden,Gorbitz-Nord/Neu-Omsewitz,Eigentum schaffen - heißt Werte sichern!!!,"134,88 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83504112,"Weixdorf, Dresden",10,[Provisionsfrei*],False,650 m²,Haus,,243.079 €,,,Kauf,01108,Dresden,Weixdorf,Nicht anschauen - wenn Sie weiter Miete zahlen wollen ,"144,49 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83504309,"Weixdorf, Dresden",8,[Provisionsfrei*],False,650 m²,Haus,,223.999 €,,,Kauf,01108,Dresden,Weixdorf,"Eigentum schaffen, bevor die Zinsen steigen!!!","163,96 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83505455,"Am Winkel 5, Hellerau/Wilschdorf, Dresden",13,[],False,5.260 m²,Haus,,799.000 €,51.11475,13.74615,Kauf,01109,Dresden,Hellerau/Wilschdorf,Einzigartige Villa auf 5.500 m² Grund nur 45 min nord-westlich von Dresden,300 m²,5,False,fc2e0b6f-6a6c-3324-9ebe-ed6b0cd32692
83506457,"Laubegast, Dresden",3,[],False,1.000 m²,Haus,,295.000 €,,,Kauf,01279,Dresden,Laubegast,Kleines Denkmal - Villa in Dresden Laubegast.,180 m²,6,False,74b8c399-fd22-39af-8429-a206181883c4
83513948,"Am Steinacker -, Klotzsche, Dresden",14,[],True,940 m²,Haus,,300.000 €,51.12086,13.76582,Kauf,01109,Dresden,Klotzsche,Eigenheim zur Selbstverwirklichung mit knap 1000m² Grundstück,152 m²,5,False,39fce9ad-cf3a-3520-b4e9-b3d3cfee232c
83524046,"Hellerau/Wilschdorf, Dresden",13,[],False,500 m²,Haus,,265.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,"Dresden - Leben mitten im Grünen, ein Haus: klein aber fein.",80 m²,4,False,545d2065-cf09-34fe-87fa-3766d216d04b
83526734,"Cossebaude/Mobschatz/Oberwartha, Dresden",11,[Provisionsfrei*],False,930 m²,Haus,,178.859 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Warum zahlen Sie noch Miete!!!,"152,75 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83526914,"Seevorstadt-Ost, Dresden",9,[Provisionsfrei*],False,435 m²,Haus,,297.569 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Genießen Sie den Feierabend auf Ihrer Terrasse!!!,"172,84 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
83526919,"Seevorstadt-Ost, Dresden",10,[Provisionsfrei*],False,435 m²,Haus,,315.819 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,"Mein Grundstück, Mein Haus, Mein Leben!!!","225,85 m²",4,False,5ad3679d-09a5-3669-aff3-54a349317b77
83526923,"Seevorstadt-Ost, Dresden",10,[Provisionsfrei*],False,435 m²,Haus,,258.389 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Warum zahlen Sie eigentlich noch Miete!!!,"135,45 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83526937,"Seevorstadt-Ost, Dresden",11,[Provisionsfrei*],False,435 m²,Haus,,251.269 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,"Hier können Sie Leben, Grillen, Entspannen, Feiern!!!!","120,36 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83526967,"Seevorstadt-Ost, Dresden",9,[Provisionsfrei*],False,435 m²,Haus,,255.539 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Genießen Sie Ihren Feierabend auf der Terrasse!!!!,"115,41 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83527017,"Weixdorf, Dresden",9,[Provisionsfrei*],False,346 m²,Haus,,205.079 €,,,Kauf,01108,Dresden,Weixdorf,Exklusives Wohngefühl werden Sie hier finden!!!!,"144,41 m²",4,False,7fc41408-fae1-3f21-999e-ff5d6178d876
83527297,"Gorbitz-Süd, Dresden",4,[Provisionsfrei*],False,400 m²,Haus,,181.999 €,,,Kauf,01169,Dresden,Gorbitz-Süd,"Mein Grundstück, Mein Haus, Mein Leben!!!","164,76 m²",3,False,7fc41408-fae1-3f21-999e-ff5d6178d876
