# Wohnung Kauf from immoscout24.de on 2016-09-28-09-30
ID,Adresse,Bilder,Features,Grundriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
48316426,"Rückertstr. 12, Pieschen-Nord/Trachenberge, Dresden",4,"[Einbauküche, Keller, Aufzug]",True,,Wohnung,,50.000 €,51.0882,13.72542,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,Schicke kleine 2-RW mit EBK in Trachenberge,45 m²,2,False,e1b44548-d76b-39d6-a168-11eedfebe535
53658913,"Strehlen, Dresden",3,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Stufenlos]",True,,Wohnung,,128.000 €,,,Kauf,01219,Dresden,Strehlen,Top 3-Zimmer Wohnung mit TG,"62,5 m²",3,True,ce4ffccd-e5c4-3467-92be-875bc99948b2
54340291,"Klotzsche, Dresden",14,[Einbauküche],True,,Wohnung,,75.000 €,,,Kauf,01109,Dresden,Klotzsche,Klotzsche-Königswald - vermietet!,"45,03 m²",2,False,03269460-a660-348e-8f91-01f8d6596cd2
55354418,"Wöhlerstraße 1, Mickten, Dresden",9,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,88.000 €,51.08344,13.70859,Kauf,01139,Dresden,Mickten,Gemütliche 2RWE mit großem Balkon zu verkaufen!,"39,8 m²",2,False,deec3f7a-e578-39b3-8ece-94d17a8d4ad7
59060762,"Wormser Straße 50b, Striesen-West, Dresden",16,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,95.900 €,51.0465,13.78562,Kauf,01309,Dresden,Striesen-West,"*Etagenwohnung mit Süd-Balkon, Tageslichtbad+++Für Anleger auch 2 ETW möglich!","61,21 m²",3,False,88fe3eac-769c-367c-a665-c30637a4308e
59359762,"Helmholzstraße 4, Südvorstadt-Ost, Dresden",18,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Gäste-WC, Aufzug]",True,,Wohnung,,490.000 €,,,Kauf,01069,Dresden,Südvorstadt-Ost,großzügige Dachgeschoßwohnung in der Südvorstadt,"202,43 m²",5,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
59966227,"Leipziger Straße  48, Pieschen-Süd, Dresden",15,"[Balkon/Terrasse, Keller, Aufzug]",False,,Wohnung,,81.500 €,51.07246,13.7261,Kauf,01127,Dresden,Pieschen-Süd,Eigentumswohnung in Elbnähe ideal für Senioren,"58,64 m²",2,False,0dc37248-1ba1-351c-b76c-fa2fa5bffcf5
60890712,"Maxim-Gorki-Str. 78, Pieschen-Nord/Trachenberge, Dresden",10,"[Provisionsfrei*, Balkon/Terrasse, Einbauküche, Keller, Aufzug]",False,,Wohnung,,129.000 €,51.08992,13.72502,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,hochwertige 2 ZW in denkmalgeschütztem Objekt,60 m²,2,True,f7448967-38e6-3719-8bc6-b84b276fcb13
62716748,"Hauptstr. 30, Bühlau/Weißer Hirsch, Dresden",14,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,149.000 €,,,Kauf,01454,Dresden,Bühlau/Weißer Hirsch,Traumhaft sonnige Dachgeschosswohnung in ruhiger und grüner Lage,71 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
62851775,"Leipziger Vorstadt, Dresden",15,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,75.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,Sonn. 2-RW/gr. Balk./EBK/Blick ins Grüne/san. Gründerzeithaus/Leipz. Vorst.                         ,"55,25 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
62851823,"Löbtau-Süd, Dresden",9,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,70.000 €,,,Kauf,01159,Dresden,Löbtau-Süd,Sonn. ruh. kl. 2-R-Single-Wohn. m. großem West-Balkon u. EBK in DD-Löbtau,"42,13 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
64238091,"Alttrachau 12, Mickten, Dresden",24,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,364.000 €,51.08509,13.71095,Kauf,01139,Dresden,Mickten,"ETW in Denkmalobjekt (Anlage, Sonder-AFA, sg.Lage) werden 2016/17 nach Ihren Wünschen saniert",104 m²,4,False,5c909251-d382-39a1-9165-ceccdb09cdd4
66668649,"Scheunenhofstr. 1a, Äußere Neustadt (Antonstadt), Dresden",11,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,105.000 €,51.0691,13.74817,Kauf,01099,Dresden,Äußere Neustadt (Antonstadt),Funktionelle und praktische 2-Zi.Wohnung in zentraler Lage mit Tiefgarage,50 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
67548584,"Cotta, Dresden",7,"[Balkon/Terrasse, Keller, Aufzug]",False,,Wohnung,,110.000 €,,,Kauf,01157,Dresden,Cotta,Sonnige ruhige kl. 3-R-NB-Whg. mit Balk. in Dresden-Cotta,"66,2 m²",3,False,e1b44548-d76b-39d6-a168-11eedfebe535
68601781,"Würzburger Str. 43a, Plauen, Dresden",13,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,125.000 €,51.03202,13.71232,Kauf,01187,Dresden,Plauen,Schöne sonnige 2-Zimmer-Whg. in DD-Plauen in Uninähe,60 m²,2,False,d1011e47-eb6e-3334-a4e0-30aeecd51cfb
68818961,"Roquettestraße 17, Cotta, Dresden",12,"[Balkon/Terrasse, Keller, Aufzug]",True,,Wohnung,,91.700 €,51.05805,13.67913,Kauf,01157,Dresden,Cotta,Schöne 2 RWE zur Eigennutzung oder Kapitalanlage,56 m²,2,False,0dc37248-1ba1-351c-b76c-fa2fa5bffcf5
69038801,"Wilhelm-Weitling-Straße 4, Kleinzschachwitz, Dresden",15,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,480.000 €,51.00821,13.86049,Kauf,01259,Dresden,Kleinzschachwitz,schicke 5-R-Whg im Dachgeschoss,"165,32 m²",4,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
69760129,"Frühlingstr. 11, Äußere Neustadt (Antonstadt), Dresden",6,"[Balkon/Terrasse, Keller, Aufzug]",True,,Wohnung,,99.000 €,51.06949,13.76057,Kauf,01099,Dresden,Äußere Neustadt (Antonstadt),2 Zimmer mit Westbalkon und Aufzug in der Dresdner Neustadt,62 m²,2,False,99253c7a-9180-3993-8040-cb39e1ab7ee8
69760748,"Frühlingstr. 11, Äußere Neustadt (Antonstadt), Dresden",6,"[Keller, Aufzug]",True,,Wohnung,,63.000 €,51.06949,13.76057,Kauf,01099,Dresden,Äußere Neustadt (Antonstadt),1 Zimmer Singlewohnung mit Aufzug in der Dresdner Neustadt,"42,21 m²",1,False,99253c7a-9180-3993-8040-cb39e1ab7ee8
72019028,"Strehlen, Dresden",7,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Gäste-WC, Aufzug, Stufenlos]",True,,Wohnung,,549.000 €,,,Kauf,01239,Dresden,Strehlen,Großzügige Penthousewohnung auf zwei Etagen,136 m²,5,False,25203ced-5618-38fe-9dad-d1bec21be48b
72133267,"Blasewitz, Dresden",17,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Aufzug, Stufenlos]",False,,Wohnung,,314.000 €,,,Kauf,01277,Dresden,Blasewitz,3-Zimmer-Erdgeschosswohnung mit Terrasse und eigenem Gartenanteil,103 m²,3,False,25203ced-5618-38fe-9dad-d1bec21be48b
72847395,"Striesen-Ost, Dresden",6,"[Balkon/Terrasse, Keller, Aufzug]",True,,Wohnung,,75.000 €,,,Kauf,01277,Dresden,Striesen-Ost,Attraktive Kapitalanlage in Toplage,"36,08 m²",1,False,8cf8ed0e-74ea-3c63-9ab1-60ff1d9db2a2
73393664,"Pieschen-Süd, Dresden",13,"[Garten, Keller]",True,,Wohnung,,80.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,*Wohnküche l Tageslichtbad l Fernblick über grüne Gärten!!!*,"50,35 m²",2,False,535d57e2-51d2-3347-88c9-8c71802adf9f
73837729,"Kötzschenbroder Str. 186, Kaditz, Dresden",6,[Keller],False,,Wohnung,,80.000 €,51.08795,13.67972,Kauf,01139,Dresden,Kaditz,"Kleine, vermietete 3-RW in Dresden-Kaditz zu verkaufen","60,06 m²",3,False,3e2e2bb6-d8df-3764-92bd-30a5467d61be
73886477,"Braunsdorfer Straße 8, Löbtau-Nord, Dresden",9,"[Garten, Keller]",False,,Wohnung,,57.000 €,51.04802,13.69625,Kauf,01159,Dresden,Löbtau-Nord,attraktive Eigentumswohnung in Dresden-Löbtau,"39,31 m²",2,False,b51368eb-6573-3832-8ca1-036385111b6c
73888315,"Braunsdorfer Straße 8, Löbtau-Nord, Dresden",9,"[Garten, Keller]",False,,Wohnung,,79.185 €,51.04802,13.69625,Kauf,01159,Dresden,Löbtau-Nord,attraktive Eigentumswohnung in Dresden-Löbtau,"54,61 m²",2,False,b51368eb-6573-3832-8ca1-036385111b6c
74038643,"Tolkewitz/Seidnitz-Nord, Dresden",3,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,132.000 €,,,Kauf,01279,Dresden,Tolkewitz/Seidnitz-Nord,Wohnen in guter und ruhiger Lage zwischen Striesen und Tolkewitz,80 m²,3,False,cbcfa691-fc7f-3b41-a375-6ae834758633
74744469,"Coschütz/Gittersee, Dresden",9,"[Einbauküche, Keller]",True,,Wohnung,,100.000 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Geräumige 3-Raum-Wohnung in zentraler Lage,83 m²,3,False,91842c08-d0d7-3953-8f09-844d349b1a28
74784204,"Pieschen-Süd, Dresden",4,"[Balkon/Terrasse, Einbauküche]",False,,Wohnung,,69.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,Attraktive 2-Zimmer-Eigentumswohnung incl. Stellplatz in der Landeshauptstadt Dresden,"45,9 m²",2,False,c960ad28-733a-3295-9b8b-80f0775bda1c
74805520,"Klotzsche, Dresden",4,[Einbauküche],True,,Wohnung,,70.000 €,,,Kauf,01109,Dresden,Klotzsche,Günstige Anlage in Klotzsche!,"45,03 m²",2,False,03269460-a660-348e-8f91-01f8d6596cd2
74981699,"Laubegast, Dresden",8,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,130.000 €,,,Kauf,01279,Dresden,Laubegast,Achtung Anleger 5% Rendite - gut vermietete 3 Zi.ETW in DD Laubegast. Aus dem Angebot von immomik.de,70 m²,3,False,1dcf2054-b93c-3681-87ea-e94a67d4ba99
75046359,"Großzschachwitz, Dresden",7,[Keller],True,,Wohnung,,89.000 €,,,Kauf,01259,Dresden,Großzschachwitz,"CA 4,6 % RENDITE - SONNIGE DG-WOHNUNG  IN GROSSZSCHACHWITZ - ","67,3 m²",2,False,0f5760db-a5c6-32ff-8567-8f9ab449e60f
75212053,"Schweizstr. 5, Großzschachwitz, Dresden",7,[Keller],True,,Wohnung,,109.000 €,50.99979,13.83758,Kauf,01259,Dresden,Großzschachwitz,"Schöne, ruhig gelegene Dreizimmer-Wohnung mit Wohnküche","71,68 m²",3,False,9d2dad87-4bef-371f-af55-a1cd7d1232fe
75214621,"Striesen-Ost, Dresden",6,"[Garten, Keller]",False,,Wohnung,,68.000 €,,,Kauf,01277,Dresden,Striesen-Ost,"Solide Kapitalanlage - attraktive, grüne Lage","49,36 m²",2,False,ebf68b54-e5c7-3f36-888f-2a15116d2be8
75333975,"Striesen-West, Dresden",15,"[Balkon/Terrasse, Keller, Gäste-WC]",False,,Wohnung,,450.000 €,,,Kauf,01309,Dresden,Striesen-West,EINMALIGE JUGENSTILWOHNUNG ***UNIKAT***ORIGINAL***,"197,7 m²",7,False,02c8398f-738b-3922-9ce5-b157e6205eac
75496018,"Plauen, Dresden",2,"[Garten, Keller]",True,,Wohnung,,120.000 €,,,Kauf,01187,Dresden,Plauen,Gewerbeeinheit (ETW) in Dresden-Plauen zu verkaufen,101 m²,3,False,cda08f67-a92e-3dae-997a-9747dbfaac85
77005222,"Seevorstadt-Ost, Dresden",2,[Balkon/Terrasse],True,,Wohnung,,468.790 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Wohnen am großen Garten,"133,94 m²",2,False,74b8c399-fd22-39af-8429-a206181883c4
77034432,"Mickten, Dresden",7,"[Keller, Aufzug]",True,,Wohnung,,103.000 €,,,Kauf,01139,Dresden,Mickten,Beliebte Lage!,"68,08 m²",2,False,ffe85b5b-5153-30c6-b58e-f55ea169792a
77351174,"Pieschen-Nord/Trachenberge, Dresden",7,[],False,,Wohnung,,135.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,Heute kaufen Morgen Miete erhalten,83 m²,3,False,5f15172b-2c84-30fa-9d18-3299e80085d9
77533178,"Plauen, Dresden",2,"[Balkon/Terrasse, Keller]",True,,Wohnung,,78.000 €,,,Kauf,01187,Dresden,Plauen,Schöne 2-Raum-Wohnung in Dresden Plauen zu verkaufen,"48,17 m²",2,False,ba29510d-81e7-3028-a662-7036b6438177
77580950,"Loschwitz/Wachwitz, Dresden",26,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,271.291 €,,,Kauf,01324,Dresden,Loschwitz/Wachwitz,Wohnen im Königlichen Park in Dresden-Wachwitz – stilvoll und mit herrlichem Ausblick,"73,97 m²",3,False,540d897b-6d2c-3aa8-af42-1a48b51062db
77580994,"Loschwitz/Wachwitz, Dresden",26,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,274.273 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Wohnen im Königlichen Park in Dresden-Wachwitz – stilvoll und mit herrlichem Ausblick,"73,97 m²",3,False,540d897b-6d2c-3aa8-af42-1a48b51062db
77581000,"Loschwitz/Wachwitz, Dresden",22,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,275.054 €,,,Kauf,01324,Dresden,Loschwitz/Wachwitz,Wohnen im Königlichen Park in Dresden-Wachwitz – stilvoll und mit herrlichem Ausblick,"73,97 m²",3,False,540d897b-6d2c-3aa8-af42-1a48b51062db
77905682,"Pieschen-Nord/Trachenberge, Dresden",5,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,129.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,"HOHE VERMIETUNGSNACHFRAGE GARANTIERT - Wunderschöne 2-Raum-ETW, denkmalschutz-saniert!","59,45 m²",2,False,1a5b4705-c42c-33cd-8548-4ba54f28150f
78205792,"Leubnitz-Neuostra, Dresden",4,"[Balkon/Terrasse, Keller, Gäste-WC, Aufzug]",False,,Wohnung,,219.900 €,,,Kauf,01217,Dresden,Leubnitz-Neuostra,www.r-o.de+++ Gemütliche Dachgeschosswohnung mit Tiefgaragenstellplatz in ruhiger Seitenstraße,"98,42 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
78242601,"Laubegast, Dresden",5,[],True,,Wohnung,,55.500 €,,,Kauf,01279,Dresden,Laubegast,! Kapitalanlage gesucht und gefunden - gut vermietete ETW in Dresden-Laubegast,"49,2 m²",2,False,8df2c949-da67-395e-9342-63ef25999e76
78347587,"Feuerbachstraße 3, Leubnitz-Neuostra, Dresden",12,"[Balkon/Terrasse, Einbauküche, Garten, Keller]",True,,Wohnung,,49.900 €,51.0191,13.76544,Kauf,01219,Dresden,Leubnitz-Neuostra,*Moderne Stadtwohnung mit Balkon und EBK! Topp Infrastruktur-zentrumsnah*,"34,8 m²",1,False,88fe3eac-769c-367c-a665-c30637a4308e
78497024,"Plauen, Dresden",13,"[Provisionsfrei*, Balkon/Terrasse, Garten, Gäste-WC, Aufzug]",True,,Wohnung,,265.590 €,,,Kauf,01187,Dresden,Plauen,Zum Einzug bereit! Terrassenwohnung in Dresden Plauen,"91,74 m²",3,False,d1e289b3-af98-3aa6-8ef2-af7fc03f3a59
78612015,"Radeberger Vorstadt, Dresden",8,"[Balkon/Terrasse, Einbauküche, Keller, Aufzug]",False,,Wohnung,,75.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,Wohnen am Rand der Dresdner Heide,"35,11 m²",2,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
78681486,"Striesen-West, Dresden",6,"[Provisionsfrei*, Gäste-WC]",True,,Wohnung,,342.474 €,,,Kauf,01309,Dresden,Striesen-West,www.r-o.de+++ Neubau-Vierzimmerwohnung mit Garten im ruhigen Hinterhaus,"103,8 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
78681491,"Striesen-West, Dresden",6,"[Provisionsfrei*, Gäste-WC]",True,,Wohnung,,394.548 €,,,Kauf,01309,Dresden,Striesen-West,www.r-o.de+++ Neubau-Vierzimmerwohnung mit Terrasse im modernen Hofhaus,"119,6 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
78836700,"Räcknitz/Zschertnitz, Dresden",2,[Balkon/Terrasse],True,,Wohnung,,95.000 €,,,Kauf,01069,Dresden,Räcknitz/Zschertnitz,Moderne 2-Zimmerwohnung mit Südbalkon in Dresden-Südhöhe,"62,1 m²",2,False,99815a1c-9cd0-31a3-ac0a-18a5cf2b0196
79055893,"Pieschen-Nord/Trachenberge, Dresden",9,"[Garten, Keller]",True,,Wohnung,,153.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,HOCHWERTIG SANIERT: Schicke Wohnung unterm Dach mit sehr guter Ausstattung!,"76,9 m²",3,False,021882bb-2b40-3c0b-90f4-d1b45ec3205e
79055896,"Löbtau-Nord, Dresden",15,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,190.000 €,,,Kauf,01159,Dresden,Löbtau-Nord,EDLES WOHNEN IN STILVOLLEM AMBIENTE: bezugsfreie Familienwohnung mit eigenem Gartenanteil!,"79,36 m²","3,5",False,021882bb-2b40-3c0b-90f4-d1b45ec3205e
79055921,"Blasewitz, Dresden",10,"[Balkon/Terrasse, Keller, Aufzug]",True,,Wohnung,,139.000 €,,,Kauf,01309,Dresden,Blasewitz,HEUTE SCHON AN MORGEN DENKEN: gut vermietete Wohnung als Anlageobjekt!,"60,6 m²",2,False,021882bb-2b40-3c0b-90f4-d1b45ec3205e
79331535,"Cotta, Dresden",6,"[Einbauküche, Garten, Keller]",True,,Wohnung,,88.000 €,,,Kauf,01157,Dresden,Cotta,GEMÜTLICH UND KOMFORTABEL IM MANSARDGESCHOSS!,64 m²,3,False,0a10a4b5-cc5e-33de-a291-0ae091fcbed6
79332575,"Leipziger Vorstadt, Dresden",17,"[Einbauküche, Garten, Keller, Aufzug]",True,,Wohnung,,90.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,Hochwertige 2-DG-ETW mit EBK im Hechtviertel d. DD-Neustadt,"41,32 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
79412097,"Trachau, Dresden",6,[],True,,Wohnung,,155.000 €,,,Kauf,01129,Dresden,Trachau,"Gehobene 3-ETW mit Balkon, Kelleranteil und Tiefgaragenstellplatz im grünen Dresden-Trachau","74,46 m²",3,False,83123f5e-ddcb-374c-bb6b-feebcfe0f8d9
79572925,"Weißig, Dresden",10,"[Balkon/Terrasse, Einbauküche, Keller]",True,,Wohnung,,47.000 €,,,Kauf,01328,Dresden,Weißig,GEMÜTLICHES IDYLL DIREKT AN DER DRESDNER HEIDE - MIT EINBAUKÜCHE UND SONNENBALKON!,44 m²,1,False,0a10a4b5-cc5e-33de-a291-0ae091fcbed6
79632538,"Leipziger Vorstadt, Dresden",24,"[Garten, Keller]",True,,Wohnung,,77.500 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,"vermietete 2-Zi.-EG-Whg. mit Bad mit Badewanne+Fenster, separater Küche, Stellplatz in 01097 Dresden","55,88 m²",2,False,0fa163b0-ceb1-36ae-862d-94e8193c0b3d
79752507,"Großzschachwitz, Dresden",12,[Keller],True,,Wohnung,,80.940 €,,,Kauf,01259,Dresden,Großzschachwitz,2-Raum-Eigentumswohnung in beliebter Wohnlage von Dresden,"52,79 m²",2,False,d3400867-82dd-3fc0-87e2-19a35d862891
79961592,"Radeberger Vorstadt, Dresden",4,"[Balkon/Terrasse, Keller]",True,,Wohnung,,318.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,"Bestlage Preußisches Viertel: Lichdurchflutete Eigentumswohnung, Sanierung 2015/2016","114,29 m²",3,False,9a43dc2e-2349-3322-955d-c9242487a0c9
79962538,"Radeberger Vorstadt, Dresden",4,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,280.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,"Bestlage Preußisches Viertel: Lichdurchflutete Eigentumswohnung, Sanierung 2015/2016","100,92 m²",3,False,9a43dc2e-2349-3322-955d-c9242487a0c9
80242571,"Gruna, Dresden",4,"[Balkon/Terrasse, Keller]",False,,Wohnung,,108.000 €,,,Kauf,01277,Dresden,Gruna,Helle 2-Zimmer Wohnung mit 2 Balkonen !,60 m²,2,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
80427704,"Cotta, Dresden",10,[Einbauküche],True,,Wohnung,,74.000 €,,,Kauf,01157,Dresden,Cotta,TOP-Anlagewohnung in Dresden-Cotta!,52 m²,2,False,1f4743c1-145e-3a51-b21b-7fc01938cd61
80480396,"Deubener Straße 12, Löbtau-Nord, Dresden",5,"[Balkon/Terrasse, Einbauküche]",True,,Wohnung,,35.000 €,51.04155,13.69236,Kauf,01159,Dresden,Löbtau-Nord,"***klein aber mein, 27 m² mit Balkon in begehrter Lage***","27,03 m²",1,False,b51368eb-6573-3832-8ca1-036385111b6c
80595380,"Mickten, Dresden",15,"[Balkon/Terrasse, Keller]",True,,Wohnung,,78.000 €,,,Kauf,01139,Dresden,Mickten,Grundbuch statt Sparbuch! Kleine Wohnung als Anlage zu verkaufen!,"44,68 m²",2,False,019405f3-5948-3bd9-bd01-b1990006f621
80708255,"Blasewitz, Dresden",0,[Keller],False,,Wohnung,,44.900 €,,,Kauf,01277,Dresden,Blasewitz,stadtnah & grün - Eigentumswohnung in bevorzugter Wohnlage Dresden-Blasewitz,"34,27 m²",1,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
80709090,"Pohlandstraße 20, Striesen-Ost, Dresden",7,"[Garten, Keller]",True,,Wohnung,,115.000 €,51.04729,13.79734,Kauf,01309,Dresden,Striesen-Ost,Erstbezug nach Innensanierung - 2 Zimmer Dachgeschosswohnung in Dresden Striesen,57 m²,2,False,ee033d68-5bac-3d79-84bb-7022f3ddb288
80966930,"Lübecker Straße 12, Löbtau-Nord, Dresden",3,"[Garten, Keller]",False,,Wohnung,,74.000 €,51.04511,13.70292,Kauf,01159,Dresden,Löbtau-Nord,***Wohnraum als Kapitalanlage in sehr guter Lage***,"63,33 m²",3,False,b51368eb-6573-3832-8ca1-036385111b6c
81279417,"Schroeterstraße 16, Reick, Dresden",18,"[Balkon/Terrasse, Einbauküche, Keller, Aufzug]",False,,Wohnung,,97.000 €,51.0136,13.7836,Kauf,01237,Dresden,Reick,"Schönes, ruhiges Dachgeschossapartment mit großem Balkon zum Wohlfühlen + neue Einbauküche","49,29 m²",1,False,dda6e12b-2d82-34e5-9741-a408d241160b
81338158,"Kurhausstraße 14, Kleinzschachwitz, Dresden",7,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,373.000 €,51.00602,13.85258,Kauf,01259,Dresden,Kleinzschachwitz,Schicke 6-R-Whg im 2. OG in Kleinzschachwitz,161 m²,6,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
81338271,"Kurhausstraße 14, Kleinzschachwitz, Dresden",7,"[Balkon/Terrasse, Garten, Keller]",True,,Wohnung,,260.000 €,51.00602,13.85258,Kauf,01259,Dresden,Kleinzschachwitz,Schicke 3-Raum-Dachgeschoßwohnung in Kleinzschachwitz,107 m²,3,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
81583457,"Pieschen-Süd, Dresden",24,"[Balkon/Terrasse, Einbauküche, Keller, Aufzug]",True,,Wohnung,,75.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,"AB 01.08.2016 BEZIEHBAR: 2-Zimmer-EG-Whg. mit Aufzug, Abstellkammer und Balkon in 01127 Dresden","45,72 m²",2,False,0fa163b0-ceb1-36ae-862d-94e8193c0b3d
81707099,"Lockwitz, Dresden",6,"[Balkon/Terrasse, Garten, Keller, Gäste-WC]",True,,Wohnung,,42.000 €,,,Kauf,01259,Dresden,Lockwitz,1-RAUM-WOHNUNG IN IDYLLISCHER LAGE,"36,75 m²",1,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
81748665,"Feldkirchner Weg 5, Laubegast, Dresden",5,"[Balkon/Terrasse, Keller]",True,,Wohnung,,150.000 €,51.02104,13.83247,Kauf,01279,Dresden,Laubegast,MSH | ruhige 3-Zimmer-Wohnung in Top-Lage,"64,96 m²",3,False,47c667c8-f0fa-3733-a907-9cf053b451c4
81750045,"Leipziger Vorstadt, Dresden",9,[Keller],True,,Wohnung,,57.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,Gepflegte ruh. 1-RW im san. Gründerzeithaus in d. DD-Neustadt/Leipziger Vorstadt,"40,51 m²",1,False,e1b44548-d76b-39d6-a168-11eedfebe535
81750633,"Conradstr. 12, Leipziger Vorstadt, Dresden",6,[Keller],True,,Wohnung,,55.000 €,51.07189,13.74305,Kauf,01097,Dresden,Leipziger Vorstadt,Blick ins Grüne aus sonn. gepflegter 1-R-Single-Wohng. DD-Neust./Leipz. Vorstadt,"40,04 m²",1,False,e1b44548-d76b-39d6-a168-11eedfebe535
81986636,"Pieschen-Süd, Dresden",5,"[Balkon/Terrasse, Keller, Gäste-WC]",True,,Wohnung,,89.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,GEMÜTLICHE DACHGESCHOSSWOHNUNG IN ELBNÄHE,"71,24 m²",3,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
81997097,"Laubegast, Dresden",9,"[Balkon/Terrasse, Einbauküche, Stufenlos]",True,,Wohnung,,79.500 €,,,Kauf,01279,Dresden,Laubegast,Barrierefrei Wohnen im Volkshaus Laubegast: voll möbliert + große Terrasse,54 m²,"1,5",False,0fd08588-02f3-371a-87aa-514e149d581c
82007014,"Pieschen-Süd, Dresden",13,"[Balkon/Terrasse, Einbauküche, Garten, Keller, Gäste-WC]",True,,Wohnung,,119.000 €,,,Kauf,01127,Dresden,Pieschen-Süd,Eigentums-Wohnung in Dresden-Pieschen für ZWEI - eine preiswerte Alternative zum EFH,78 m²,3,False,11a27183-c36f-3e43-9993-054ac9d69a8b
82085407,"Tolkewitz/Seidnitz-Nord, Dresden",3,"[Einbauküche, Garten, Keller]",False,,Wohnung,,79.000 €,,,Kauf,01279,Dresden,Tolkewitz/Seidnitz-Nord,"Moderne, chice Dachgeschosswohnung",51 m²,"2,5",False,0201c08a-fa41-335f-a644-b2711a994264
82334096,"Striesen-Süd, Dresden",10,"[Provisionsfrei*, Balkon/Terrasse, Garten, Keller, Gäste-WC, Aufzug, Stufenlos]",True,,Wohnung,,242.800 €,,,Kauf,01309,Dresden,Striesen-Süd,STRIESEN ERLEBEN - SCHICKE EIGENTUMSWOHNUNG,"81,2 m²",3,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
