# Haus Kauf from immoscout24.de on 2016-09-28-09-30
ID,Adresse,Bilder,Features,Grundriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
89034789,"Langebrück/Schönborn, Dresden",26,[Gäste-WC],False,2.000 m²,Haus,,390.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,"Radeberg; Luxuriös aber noch bezahlbar, vor den Toren der Stadt Dresden",150 m²,5,False,545d2065-cf09-34fe-87fa-3766d216d04b
89042208,"Cossebaude/Mobschatz/Oberwartha, Dresden",17,"[Keller, Gäste-WC]",True,860 m²,Haus,,499.500 €,,,Kauf,01462,Dresden,Cossebaude/Mobschatz/Oberwartha,Neuwertiges EFH mit fantastischem unverbaubarem Blick,216 m²,7,False,f741dc56-458c-30ee-8326-d105fd11d6e0
89050719,"Radeberger Vorstadt, Dresden",7,[],False,3.000 m²,Haus,,2.950.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,www.r-o.de +++ Sanierte Villa in Dresden- Loschwitz,720 m²,10,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
89056441,"Leubnitz-Neuostra, Dresden",5,"[Provisionsfrei*, Gäste-WC]",True,1.690 m²,Haus,,308.950 €,,,Kauf,01217,Dresden,Leubnitz-Neuostra,Das besondere Grundstück... mit besonderem Haus,167 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89058396,"Weixdorf, Dresden",4,[],False,485 m²,Haus,,365.500 €,,,Kauf,01108,Dresden,Weixdorf,Doppelhaus mit 170 m² in Weixdorf - kein Fluglärm,150 m²,5,False,5c22594f-1964-3eff-9398-fa4f750fcae0
89058404,"Weixdorf, Dresden",4,[],False,970 m²,Haus,,474.800 €,,,Kauf,01108,Dresden,Weixdorf,Wunderschönes Einfamilienhaus in Weixdorf - kein Fluglärm,156 m²,5,False,5c22594f-1964-3eff-9398-fa4f750fcae0
89076534,"Pieschen-Nord/Trachenberge, Dresden",10,"[Keller, Gäste-WC]",True,2.379 m²,Haus,,775.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,Residieren in märchenhaftem Ambiente,270 m²,9,False,e021e1c2-2540-366c-b56c-6ce26f42cbc1
89099699,"Calberlastraße 1c, Loschwitz/Wachwitz, Dresden",20,"[Keller, Gäste-WC]",False,2.460 m²,Haus,,890.000 €,51.05055,13.82103,Kauf,01326,Dresden,Loschwitz/Wachwitz,Weinbergvilla in Loschwitz,214 m²,8,False,10e189bc-c5f7-3c88-b33d-5db8a81dd67b
89114242,"Seevorstadt-Ost, Dresden",44,"[Provisionsfrei*, Gäste-WC]",True,600 m²,Haus,,545.000 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,Einfamilienhaus im Dresdner Stadtteil Seevorstadt-Ost/Großer Garten,172 m²,6,False,ea38c0ad-9155-319c-8c6b-d48ead86a20d
89116175,"Weixdorf, Dresden",19,"[Keller, Gäste-WC]",False,265 m²,Haus,,345.000 €,,,Kauf,01109,Dresden,Weixdorf,Großzügige Doppelhaushälfte in Dresden - Langebrück,147 m²,5,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
89121647,"Karlsruher Straße 154, Coschütz/Gittersee, Dresden",14,[Keller],True,1.010 m²,Haus,,560.000 €,51.00377,13.68669,Kauf,01189,Dresden,Coschütz/Gittersee,"Saniertes, vermietetes Mehrfamilienhaus auf schönem Grundstück zur Kapitalanlage",299 m²,10,False,af0ac443-0180-38bf-b451-b2b235ebacfa
89145188,"Klotzsche, Dresden",31,"[Keller, Gäste-WC]",True,200 m²,Haus,,267.000 €,,,Kauf,01109,Dresden,Klotzsche,Einladende 3-Zi Doppelhaushälfte mit hochwertiger Ausstattung,115 m²,3,False,caee01fa-496e-3656-860f-a32e073aa1ef
89156168,"Pieschen-Nord/Trachenberge, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,472 m²,Haus,,450.300 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,RUHIGES EINFAMILIENHAUS IN TRACHENBERGE,"141,9 m²",5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
89173775,"Schönfeld/Schullwitz, Dresden",8,[],False,7.653 m²,Haus,,450.000 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Denkmalschutz-Ensemble direkt am Schloss von Schönfeld,"744,37 m²",35,False,73dc080a-ad85-3cbd-9d62-3d0d618440b6
89175717,"Geblerstrasse 8, Trachau, Dresden",16,"[Provisionsfrei*, Keller, Gäste-WC]",True,275 m²,Haus,,640.000 €,51.09135,13.70231,Kauf,01139,Dresden,Trachau,Klassisch Wohnen im Neubau - Sofort bezugsfertig,"248,5 m²",8,True,695da3be-b055-3566-a0b5-8c8a474d9d75
89206825,"Klotzsche, Dresden",1,"[Provisionsfrei*, Gäste-WC]",False,618 m²,Haus,,521.000 €,,,Kauf,01109,Dresden,Klotzsche,Ihr Traumhaus in Dresden-Klotzsche,194 m²,7,False,16ba6627-d81f-3dd9-902d-8b5ce0a7727f
89211273,"Schönfeld/Schullwitz, Dresden",3,[Gäste-WC],False,605 m²,Haus,,217.900 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Gefragtes Bauland im Schönfelder Hochland,115 m²,4,False,16ba6627-d81f-3dd9-902d-8b5ce0a7727f
89211577,"Loschwitz/Wachwitz, Dresden",1,[Gäste-WC],False,1.100 m²,Haus,,1.200.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Mehrgenerationsvilla mit Denkmalschutz,420 m²,10,False,47338589-3574-37c0-b0c3-dc1274734ab8
89240868,"Leubnitz-Neuostra, Dresden",8,"[Provisionsfrei*, Keller, Gäste-WC]",True,"309,65 m²",Haus,,427.200 €,,,Kauf,01239,Dresden,Leubnitz-Neuostra,Wunderschöne Doppelhaushälfte inkl. Keller nahe des Großen Gartens (Haus 2),"158,61 m²",6,False,8c165053-c1dd-3c8a-b8cd-720fc7adbcad
89261223,"Naußlitz, Dresden",15,[],False,126 m²,Haus,,240.000 €,,,Kauf,01169,Dresden,Naußlitz,Ruhige + sonnige DHH wartet auf Sie zum Einzug!,147 m²,5,False,f4797125-d146-3cf9-a6d7-670aeb15a610
89269237,"Gompitz/Altfranken, Dresden",4,[],False,702 m²,Haus,,455.000 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,MODERNES EINFAMILIENHAUS ZU VERKAUFEN: Ideal für Pendler - BAB 17 in ca. 5 km!,160 m²,7,False,1a5b4705-c42c-33cd-8548-4ba54f28150f
89279393,"Gorbitz-Süd, Dresden",1,[Gäste-WC],False,400 m²,Haus,,299.000 €,,,Kauf,01169,Dresden,Gorbitz-Süd,DHH (Neubau-Erstbezug) in traumhafter Lücke  in westlicher Höhenlage der Landeshauptstadt,"110,85 m²",4,False,9112ccfd-f061-3349-87ec-6021b94e0ce4
89334842,"Niedersedlitz, Dresden",5,[Gäste-WC],True,488 m²,Haus,,399.980 €,,,Kauf,01257,Dresden,Niedersedlitz,Wollen Sie mehr?...Ihr Haus zum mit planen in bevorzugter Lage!,137 m²,5,False,ee25275b-52bd-3b5f-9854-c1b1d1b6917a
89337458,"Blasewitz, Dresden",11,[Keller],False,1.480 m²,Haus,,1.350.000 €,,,Kauf,01309,Dresden,Blasewitz,www.r-o.de +++ Exponiertes Villenanwesen in der Dresdner Bestlage Blasewitz,460 m²,12,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
89349480,"Hellerau/Wilschdorf, Dresden",10,[Gäste-WC],True,450 m²,Haus,,354.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,!!! Modernes und individuelles Wohnen im Dresdner Norden !!! Wir freuen uns auf Ihren Besuch !!!,142 m²,5,False,71bb8d46-c01f-3178-b496-125334cc7748
89367636,"Pieschen-Nord/Trachenberge, Dresden",21,"[Keller, Gäste-WC]",True,1.117 m²,Haus,,630.000 €,,,Kauf,01229,Dresden,Pieschen-Nord/Trachenberge,stilvoll Wohnen + Pension in einer der begehrtesten Lagen v. Dresden. Aus dem Angebot von immomik.de,306 m²,8,False,1dcf2054-b93c-3681-87ea-e94a67d4ba99
89370578,"Pieschen-Nord/Trachenberge, Dresden",12,"[Provisionsfrei*, Keller, Gäste-WC]",True,472 m²,Haus,,450.300 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,RUHIGES EINFAMILIENHAUS IN TRACHENBERGE,142 m²,5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
89371285,"Weixdorf, Dresden",2,[],True,920 m²,Haus,,379.000 €,,,Kauf,01108,Dresden,Weixdorf,Moderner Winkelbungalow in idyllischer Lage nahe Dresden,130 m²,5,False,28057e4f-c5ea-3579-ae50-00763e2f0404
89372567,"Dresdner Straße 43, Cossebaude/Mobschatz/Oberwartha, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,400 m²,Haus,,290.000 €,51.08773,13.63809,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Energieeffizientes Doppelhaus in zweiter Reihe!,112 m²,"4,5",False,9f55261b-7ea6-3459-8c08-659f5f3d427c
89374219,"Cotta, Dresden",12,[Gäste-WC],True,"331,75 m²",Haus,,287.903 €,,,Kauf,01157,Dresden,Cotta,Urbanes und modernes Stadthaus,115 m²,4,False,540d897b-6d2c-3aa8-af42-1a48b51062db
89377165,"Klotzsche, Dresden",11,"[Provisionsfrei*, Gäste-WC]",True,1.170 m²,Haus,,729.000 €,,,Kauf,01109,Dresden,Klotzsche,Top Architektur als Plus Energiehaus,173 m²,4,False,70dd9ce0-9181-3dde-bb24-c803f971a282
89377854,"Striesen-Ost, Dresden",11,[],True,245 m²,Haus,,230.000 €,,,Kauf,01309,Dresden,Striesen-Ost,RICHERT & OERTEL: Rarität - Einfamilienhaus in Dresden-Striesen,"74,53 m²",2,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
89394895,"Niedersedlitz, Dresden",6,"[Keller, Gäste-WC]",False,575 m²,Haus,,795.000 €,,,Kauf,01259,Dresden,Niedersedlitz,www.r-o.de +++ Idyllisch und modern Wohnen im Dresdner Osten,300 m²,5,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
89416889,"Loschwitz/Wachwitz, Dresden",2,[],False,2.310 m²,Haus,,895.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Unikat mit Weitsicht am Dresdner Elbhang,180 m²,8,False,167f6057-2fb5-3f3c-9d6c-68f92bde5a2f
89431450,"Loschwitz/Wachwitz, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,600 m²,Haus,,332.189 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Ein Haus voller Charme!,"140,05 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
89431454,"Loschwitz/Wachwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,600 m²,Haus,,146.649 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Unser Traum vom Haus wird wahr!,"157,11 m²",5,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
89441276,"Weißig, Dresden",9,"[Keller, Gäste-WC]",False,278 m²,Haus,,355.000 €,,,Kauf,01328,Dresden,Weißig,"wunderschöne, idyllische Doppelhaushälfte mit angrenzendem Grundstück an den Weißiger Bach",150 m²,5,False,2a371ebe-0f7b-354d-918a-5cbcb088b3f3
89515386,"Klotzsche, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,550 m²,Haus,,99.999 €,,,Kauf,01108,Dresden,Klotzsche,Easy 01- Traumhaft und günstig mit Allkauf- Haus,"114,56 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515387,"Schönfeld/Schullwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,727 m²,Haus,,240.939 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Freiheit statt Miete ! Ihr Wohntraum wird wahr mit Allkauf- Haus,"137,01 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515388,"Coschütz/Gittersee, Dresden",9,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,750 m²,Haus,,239.079 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Traumhaft wohnen am Stadtrand von Dresden,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515391,"Gorbitz-Nord/Neu-Omsewitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,500 m²,Haus,,200.659 €,,,Kauf,01156,Dresden,Gorbitz-Nord/Neu-Omsewitz,Kündigen Sie Ihrem Vermieter und bauen Sie Ihr Traumhaus !,"118,54 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515393,"Gruna, Dresden",12,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,490 m²,Haus,,203.709 €,,,Kauf,01156,Dresden,Gruna,Sonnenschein im eigenen Zuhause !....Jetzt !!!,"118,09 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515394,"Großzschachwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,638 m²,Haus,,237.389 €,,,Kauf,01259,Dresden,Großzschachwitz,Preisgünstig und Werthaltig bauen mit Allkauf- Haus,"127,22 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515397,"Lockwitz, Dresden",12,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,520 m²,Haus,,204.389 €,,,Kauf,01257,Dresden,Lockwitz,Endlich im neuen Zuhause !,"127,83 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515398,"Großzschachwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,638 m²,Haus,,246.649 €,,,Kauf,01259,Dresden,Großzschachwitz,Wohnen am Stadtrand von Dresden,"157,11 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515400,"Cossebaude/Mobschatz/Oberwartha, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,500 m²,Haus,,233.529 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Wir haben Ihr Traumhaus für Sie reserviert !,"182,05 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89515401,"Gorbitz-Süd, Dresden",12,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,550 m²,Haus,,247.329 €,,,Kauf,01169,Dresden,Gorbitz-Süd,Bauen Sie jetzt in westlicher Höhenlage von Dresden,"159,13 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89524983,"Schönfeld/Schullwitz, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,781 m²,Haus,,188.859 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Viel Platz für Ihre Familie- was wollen Sie mehr !,"148,67 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
89524984,"Gompitz/Altfranken, Dresden",9,"[Provisionsfrei*, Gäste-WC]",False,600 m²,Haus,,225.539 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Energieeffizientes KfW 55 Traumhaus sucht Bewohner !,"115,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89524985,"Weixdorf, Dresden",10,"[Provisionsfrei*, Gäste-WC]",False,970 m²,Haus,,295.079 €,,,Kauf,01108,Dresden,Weixdorf,Spitzenklasse Allkauf- Haus im Dresdner Norden zu verkaufen !,"144,49 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89524989,"Schönfeld/Schullwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,632 m²,Haus,,277.779 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Zwei Generationen in einem Haus- mit Allkauf ist es möglich !,"188,63 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89524990,"Lockwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,750 m²,Haus,,262.609 €,,,Kauf,01257,Dresden,Lockwitz,Setzen Sie jetzt den Startschuss in ein neues Lebensgefühl !,"163,82 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89531914,"Pieschen-Süd, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,453 m²,Haus,,429.300 €,,,Kauf,01127,Dresden,Pieschen-Süd,RUHIGES EINFAMILIENHAUS IN TRACHENBERGE,"141,9 m²",5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
89531915,"Pieschen-Süd, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,472 m²,Haus,,450.300 €,,,Kauf,01127,Dresden,Pieschen-Süd,RUHIGES EINFAMILIENHAUS IN TRACHENBERGE,"141,9 m²",5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
89573166,"Strehlen, Dresden",14,[],True,690 m²,Haus,,695.000 €,,,Kauf,01219,Dresden,Strehlen,Saniertes Mehrfamilienhaus mit schönem Grundstück am Großen Garten in Dresden-Strehlen,"271,09 m²",11,False,b147295f-7035-3dc4-9f4b-f7c66300efba
89576042,"Schönfeld/Schullwitz, Dresden",11,"[Provisionsfrei*, Keller, Gäste-WC]",True,4.110 m²,Haus,,495.000 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Sie wollen Ihre Ruhe am Stadtrand von Dresden haben?,171 m²,5,False,4e3d08ca-2b72-3445-b0ac-0222d40079b2
89579994,"Briesnitz, Dresden",15,"[Provisionsfrei*, Gäste-WC]",False,900 m²,Haus,,299.000 €,,,Kauf,01156,Dresden,Briesnitz,"Ihre Stadtvilla 208qm incl. Keller und Eigenleistung monatl. Rate 807,00 €",141 m²,5,False,952de7a5-aa6a-3365-958b-f9834829f722
89603433,"Niedersedlitz, Dresden",18,[Provisionsfrei*],True,509 m²,Haus,,189.000 €,,,Kauf,01259,Dresden,Niedersedlitz,"Mehr Haus, mehr Living! jetzt ab 69.999,- Euro",129 m²,"4,5",False,08ef16f8-0585-3c17-a2c3-a500d550d2d6
89611230,"Lockwitz, Dresden",13,"[Keller, Gäste-WC]",False,153 m²,Haus,,315.000 €,,,Kauf,01239,Dresden,Lockwitz,gemütliches und gepflegtes Reihenmittelhaus mit Keller,110 m²,4,False,66455f4e-d203-32fe-8338-5c333e4cd71d
89622752,"Naußlitz, Dresden",23,"[Provisionsfrei*, Keller, Gäste-WC]",False,645 m²,Haus,,675.000 €,,,Kauf,01187,Dresden,Naußlitz,Exklusives Einfamilienhaus in ruhiger Höhenlage von Dresden ! Provisionsfrei !,184 m²,6,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
89646765,"Bühlau/Weißer Hirsch, Dresden",35,[],True,1.085 m²,Haus,,225.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,"teilsaniertes EFH mit ca. 194 m² Wohnfläche, 1.085 m² Grundstück mit Teich und Garage, 01324 Dresden",194 m²,9,False,0fa163b0-ceb1-36ae-862d-94e8193c0b3d
89650768,"Schönfeld/Schullwitz, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,720 m²,Haus,,266.000 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Genießen Sie noch den Spätsommer? Nächstes Jahr Winter im eigenen Haus!,145 m²,5,False,c5c20592-b408-33b5-8f9f-1d2c49f989c6
89651419,"Hellerau/Wilschdorf, Dresden",5,"[Provisionsfrei*, Gäste-WC]",False,800 m²,Haus,,199.560 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Wohnen im Dresdner Norden ... Sie auch?,105 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89663165,"Uthmannstraße 13, Naußlitz, Dresden",17,[Keller],False,390 m²,Haus,,275.000 €,51.03961,13.67201,Kauf,01169,Dresden,Naußlitz,Zweifamiliehaus in Dresden / Naußlitz,"162,5 m²",8,False,e39c7d24-aabe-3347-b590-f65bdc5fc194
89664151,"Hellerau/Wilschdorf, Dresden",4,"[Provisionsfrei*, Gäste-WC]",True,800 m²,Haus,,238.800 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Nördlich ... aber nah,136 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89664766,"Hellerau/Wilschdorf, Dresden",5,"[Provisionsfrei*, Gäste-WC]",True,800 m²,Haus,,292.260 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Beste Verkehrsanbindung und 2. Reihe.... noch Fragen?:),167 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89666417,"Schönfeld/Schullwitz, Dresden",5,"[Provisionsfrei*, Gäste-WC]",True,781 m²,Haus,,252.600 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Wohnen im Schönfelder Hochland.... warum eigentlich nicht ?,141 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89666636,"Schönfeld/Schullwitz, Dresden",7,"[Provisionsfrei*, Gäste-WC]",True,720 m²,Haus,,316.000 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,DOPPELHAUSHÄLFTE-Teilen Sie sich doch einfach die Baukosten!!,218 m²,5,False,c5c20592-b408-33b5-8f9f-1d2c49f989c6
89666727,"Loschwitz/Wachwitz, Dresden",5,"[Provisionsfrei*, Gäste-WC]",True,610 m²,Haus,,291.560 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Rarität in Loschwitz...,160 m²,5,False,4011914b-90ea-3202-a8eb-ae6d94be118f
89668761,"Gompitz/Altfranken, Dresden",8,"[Keller, Gäste-WC]",False,226 m²,Haus,,339.000 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,AREAS: Gepflegtes Reiheneckhaus mit Terrasse und Balkon in Altfranken,123 m²,5,False,e4c9cc04-e06f-386c-97d3-d9d06cbd14dc
89678738,"Loschwitz/Wachwitz, Dresden",1,[Gäste-WC],False,1.500 m²,Haus,,780.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Traumlage! Großzügige Villa  mit Sauna und Pool,310 m²,7,False,1a64765d-6e78-39ba-840b-df34383fa790
89680309,"Coschütz/Gittersee, Dresden",12,"[Provisionsfrei*, Stufenlos]",False,1.350 m²,Haus,,259.799 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Herrliches Wohnen in Dresdens Südhanglage,"176,82 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680312,"Loschwitz/Wachwitz, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,600 m²,Haus,,284.859 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Haus mit Feldherrenblick am Dresdner Elbhang,"148,67 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
89680313,"Innere Altstadt, Dresden",12,"[Provisionsfrei*, Stufenlos]",False,1.100 m²,Haus,,299.799 €,,,Kauf,01456,Dresden,Innere Altstadt,Wir bauen mit Ihnen Ihr effizientes und nachhaltiges Traumhaus !,"176,82 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680318,"Coschütz/Gittersee, Dresden",9,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,750 m²,Haus,,239.079 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Wir bauen auch Ihr KfW 55- Traumhaus !,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680321,"Albertstadt, Dresden",10,"[Provisionsfrei*, Gäste-WC]",False,800 m²,Haus,,285.079 €,,,Kauf,01109,Dresden,Albertstadt,Tolles Haus auf tollen Grundstück...,"144,49 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680325,"Cossebaude/Mobschatz/Oberwartha, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,795 m²,Haus,,99.999 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Freiheit statt Miete !,"114,56 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680327,"Cotta, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,400 m²,Haus,,226.939 €,,,Kauf,01157,Dresden,Cotta,Setzen Sie jetzt den Startschuss für Ihre Zukunft !,"137,01 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680329,"Cossebaude/Mobschatz/Oberwartha, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,500 m²,Haus,,232.659 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Energieeffizientes KfW/ 55 Allkauf-Haus sucht Eigentümer !,"118,54 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680333,"Cossebaude/Mobschatz/Oberwartha, Dresden",9,"[Provisionsfrei*, Gäste-WC]",False,760 m²,Haus,,213.539 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Mit einem Click zum neuen Glück !,"115,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680337,"Schönfeld/Schullwitz, Dresden",10,"[Provisionsfrei*, Gäste-WC]",False,727 m²,Haus,,255.079 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Machen Sie Ihren Traum vom eigenen Haus heute wahr !,"144,49 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680342,"Schönfeld/Schullwitz, Dresden",9,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,632 m²,Haus,,286.239 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,"Sommer, Sonne, Eigenheim !","173,31 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680343,"Schönfeld/Schullwitz, Dresden",14,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,780 m²,Haus,,242.699 €,,,Kauf,01358,Dresden,Schönfeld/Schullwitz,Nachhaltig und schön mit einem Allkauf- Traumhaus,"155,69 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89680347,"Briesnitz, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,400 m²,Haus,,99.999 €,,,Kauf,01157 ,Dresden,Briesnitz,Wir verwirklichen Sommerträume- Bauen Sie mit Allkaufhaus !,"114,56 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
89681227,"Gönnsdorf/Pappritz, Dresden",10,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,727 m²,Haus,,332.369 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,Mit Stil und Charme wohnen,"198,52 m²",5,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
89681229,"Gönnsdorf/Pappritz, Dresden",9,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,727 m²,Haus,,245.079 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,Ihr Traum vom Haus wird wahr!,"144,41 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
89681230,"Gönnsdorf/Pappritz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,727 m²,Haus,,249.859 €,,,Kauf,01328,Dresden,Gönnsdorf/Pappritz,Lichtdurchflutet und mit Flair wohnen,"152,75 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
89681235,"Schönfeld/Schullwitz, Dresden",11,"[Provisionsfrei*, Gäste-WC, Stufenlos]",False,635 m²,Haus,,169.899 €,,,Kauf,01328,Dresden,Schönfeld/Schullwitz,Das Haus zum Leben!,"172,86 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
